claim_id,score,monto_fraude
15711,0.05608742523209448,0
5999,0.05602995934951845,0
10865,0.05600633218652867,0
4756,0.05600105906279776,16837
23225,0.055987360020445354,0
27476,0.05598586930606297,0
895,0.055950691771679446,0
24479,0.055947162922978695,0
20712,0.05594233025786721,0
13440,0.05593921327811102,27910
28084,0.05593342734013975,0
4809,0.05592463220528742,0
23932,0.0558674214480552,0
14380,0.05585469009166898,0
4014,0.055848566625519284,0
27088,0.05582280737054624,0
869,0.05582027233942565,0
13031,0.0558094717450405,16332
27775,0.05578792189619511,0
2790,0.05577712454620191,0
25793,0.055772083697467854,0
4500,0.05573005034233263,0
1038,0.055719747216906146,0
10170,0.05571040748175996,0
27285,0.0557002662895136,0
18970,0.055672726577472485,0
12441,0.055633849624501,0
27248,0.0556296752420436,0
26915,0.055623703989438285,0
23792,0.05562254598810704,10568
2196,0.05562182518944064,0
22561,0.05561343550129536,0
13297,0.05559463191608365,0
24339,0.05558488064944949,0
19583,0.05558405294268121,0
4071,0.0555777013377703,0
3722,0.0555777013377703,0
13445,0.05556649761253507,0
20834,0.05554855652845846,0
12786,0.05554754383515007,0
3796,0.055546845327695056,0
16250,0.055521621900942945,0
4273,0.05551236366026149,0
25845,0.05549600744311045,11835
436,0.05545357028003376,61802
14253,0.0554355096438006,0
24316,0.05543531070615542,0
3911,0.05541835114898284,0
4047,0.05541542695899452,0
18165,0.055394363874012344,0
12041,0.05539136356393772,0
177,0.05535617625465977,0
14557,0.05534807492149981,0
3036,0.05534117849577421,0
23194,0.055341040205114635,0
18613,0.055341009234611195,3833
27589,0.055339212034924014,0
14477,0.05532447579272123,0
27232,0.055303114017740664,0
9914,0.0552949031226509,0
28250,0.05529241807515201,0
11097,0.055280659782698006,0
1584,0.0552776287437104,0
25476,0.055258700546719906,0
14406,0.05525142145895356,0
26546,0.0552461183865402,0
5859,0.05523319980987614,0
9994,0.05523172436094423,0
9179,0.05523138460279773,0
5364,0.055227095196971075,0
27731,0.055225442058617895,0
21783,0.055211539653432895,4784
4244,0.05520539634066496,0
2339,0.05520539634066496,0
13602,0.05520539634066496,0
24795,0.0551881129081348,0
3944,0.05518265805754569,0
25284,0.05517906075146225,0
5867,0.05517896956786644,0
12558,0.055178139284039536,0
5841,0.055176437847292946,0
4008,0.05513796925968589,0
4740,0.05513753596387305,0
1594,0.05508106641161695,0
6234,0.055075070976336266,0
5275,0.05507379119933697,0
18719,0.05504143169824117,0
16843,0.05503064439724507,0
3558,0.05501021852104996,0
18493,0.05495421493012987,0
2294,0.05494664808952069,0
13850,0.05493320103794177,0
1990,0.05492908077503909,0
1744,0.05492054927829446,0
6217,0.05491123217035837,0
27758,0.054907764285576734,0
27112,0.054907738987983436,0
11721,0.05488179421236771,0
18574,0.05486487452015451,0
27783,0.05486238227765692,0
279,0.0548562456417957,0
26452,0.05483765214223244,0
5046,0.05482154683466625,0
24124,0.05480168676834158,0
9807,0.054784304911678024,0
646,0.05478025508793597,0
22311,0.05477425737091265,0
17309,0.054750695543874704,0
16262,0.0547131868054806,0
24854,0.054704001063629104,0
4103,0.05469954759816285,0
12279,0.05468549639680431,0
9190,0.05466952895120081,0
17430,0.054663997064432396,0
8620,0.054663829536567975,0
12044,0.054646124045172724,0
15263,0.054623845758013816,0
17500,0.054610213808365525,0
3514,0.054595986105325095,0
702,0.05459033969350893,0
9158,0.05458385504001109,0
10667,0.05458281766851202,0
24146,0.05456953936909884,0
2059,0.05454404304875382,0
9789,0.054542782915970776,0
9492,0.05452944152867445,59409
2757,0.05452473485552343,0
26149,0.05452473485552343,0
7027,0.05451637061399924,0
20626,0.05451231436540752,0
10037,0.054502796593743796,6379
11627,0.054502421722654404,0
1707,0.05449200019895478,0
6552,0.05448595246914086,0
709,0.05445893229933204,21889
19482,0.05444736207399228,0
17538,0.05441982408289784,0
8567,0.05441884667231458,0
27147,0.05440345750171604,0
23231,0.05439345864841097,0
16940,0.05439095537795748,0
13114,0.05438181033647025,0
3915,0.0543801607736524,0
9507,0.054374954653485984,54625
16989,0.054372423411831274,0
28247,0.05437203433610819,0
5854,0.05436825342360522,0
17518,0.054359305785617935,0
27814,0.05435718405279588,0
21426,0.05432756152606524,0
27875,0.05432723811023982,0
7668,0.054320139468417676,0
28029,0.05429083421536222,0
1432,0.05428517628631988,0
6055,0.05427970127599699,0
6769,0.05427709299831899,0
26755,0.054264891771044994,0
277,0.054244928975192175,0
10970,0.05422619314303976,15638
27128,0.05421952389499893,0
27792,0.05420109498316736,0
3055,0.054181609547395315,0
9976,0.05417627630581606,0
9295,0.054176221775178494,0
19199,0.054154971704533206,0
3637,0.054138340786395046,0
11141,0.054138340786395046,0
3961,0.054134561881828414,0
22017,0.05411924372885227,32370
25309,0.054119044618817835,0
16111,0.05408715933701796,0
15689,0.05408166585510258,0
2400,0.0540654414374534,0
24797,0.05406245096129614,131180
14812,0.054052103756399524,0
5683,0.054044176948436905,0
16559,0.05404017451798202,0
17458,0.054028249913430394,0
1729,0.05402019163548236,0
4897,0.05401929081545429,0
18999,0.05400791977372224,0
13871,0.05400373165398501,0
13828,0.053977629108046786,33094
19038,0.053971165715358954,0
10568,0.05396796141061531,0
19669,0.05396508641293348,0
1167,0.05395988808396929,0
322,0.05395742071323604,0
23124,0.05395201990928983,0
5639,0.053938053808276154,2591
17206,0.053936122274549546,0
15911,0.05392618441962164,0
2654,0.05391038629182005,0
7221,0.05390207634476896,0
16132,0.05390090848227891,0
13511,0.053900709107907896,0
6838,0.05389982234738768,0
1661,0.053893323035953435,0
8615,0.05388766100359524,0
24932,0.0538723264865717,0
27846,0.0538494506931877,0
6787,0.05384832290665778,0
6895,0.05384339699263895,0
374,0.05383938035784915,62200
24519,0.05381331530357213,0
1601,0.0538087754895635,0
12278,0.05379495395913366,0
24318,0.05378967135170069,0
2212,0.05377650296103592,0
961,0.0537697690094486,16896
24434,0.0537670318232162,0
6039,0.0537518628490544,13156
14247,0.05374502708740659,0
17943,0.053743436125942255,9968
28034,0.053742248638389854,0
17472,0.053721551977293225,0
25500,0.05371479410775826,0
18807,0.053712215277441876,0
11284,0.05370161463542697,0
18477,0.05369429444264506,0
4454,0.0536874135671306,0
8976,0.05367251976585421,0
22462,0.05367135490185692,0
22665,0.05366662639050107,3987
3653,0.05363915156346127,0
21736,0.053630665215057466,0
7734,0.05362896156804303,0
26900,0.0536219528386429,0
22563,0.05361215302310368,0
12681,0.05360870575668552,0
5460,0.05360174798446967,0
6164,0.05358373441551615,0
10578,0.05357096448555589,0
20543,0.053560259261895386,0
19371,0.05354546177377383,0
5697,0.05353974507235085,0
11717,0.05353739687422664,0
8373,0.053534714344552675,0
1377,0.05353078306835666,0
25949,0.05352805222371306,0
11046,0.053526590589749075,31818
22658,0.053520246771765395,0
12609,0.05351975785625795,0
18180,0.053514054522334494,0
16091,0.05350592172947061,0
19005,0.05350013157827874,0
6487,0.05348745300611687,0
19886,0.053484917979939976,0
9599,0.05348265783963316,0
17625,0.053479437861571,9614
25471,0.05347740894856584,0
7782,0.05346305465279999,0
4194,0.05342760626832734,14688
498,0.05342115544542334,0
17741,0.05340733794337602,18180
19618,0.05340383459601736,0
26308,0.053399417275983165,0
18760,0.05339734778292388,0
12744,0.053386854246874366,0
14541,0.05338195706015739,0
10458,0.05337743683142481,0
20425,0.053376365107092226,20695
8088,0.05336937849936829,0
22942,0.053345246077414886,0
497,0.05333428802528974,0
20383,0.05332172374168403,0
16966,0.0533070929432615,17314
19824,0.05329729412227233,0
8024,0.0532914316540613,36175
22177,0.05328087037773052,0
12362,0.05327948075504562,0
11340,0.05327614615644257,0
910,0.05325079586702256,0
12561,0.05324930916921735,0
10080,0.053245354230030094,0
17752,0.05324497528128181,0
2075,0.05324302486882134,0
3948,0.0532264444442788,0
16209,0.05322520380720693,0
25920,0.05321728495756759,0
27904,0.05321673159066189,0
16440,0.05321166596048121,0
17260,0.053211379688380044,0
18190,0.05319817476937803,0
12420,0.053191498224341084,0
19278,0.05318068130477249,7524
12,0.05317696908705057,0
1866,0.0531710532328783,12307
13044,0.05316972249818624,0
7035,0.05315719630107008,6267
20025,0.053149935128257685,0
8332,0.05311307847961644,0
16055,0.053112468166464734,0
600,0.05310452504395554,0
12495,0.05310057897217955,0
534,0.05310004524502393,0
18841,0.053091633093044606,0
9560,0.05307776018636226,9968
15631,0.053068484918549985,0
20460,0.05306167178518781,0
7701,0.05305317874220239,0
24571,0.05303830725141031,0
12303,0.05303571890403671,0
1177,0.05303531088120488,0
19184,0.05303259763793657,0
4089,0.05302681354970645,0
26421,0.05302447809978244,0
25363,0.053013834054023413,0
15399,0.0530124127685783,0
20973,0.0530096335995723,0
19376,0.0529891884478376,0
5374,0.052985024015838024,0
22965,0.05297398364763948,542264
5561,0.052972782192139765,0
27858,0.05296668885606912,0
11467,0.05295242361474275,0
24799,0.05295037538916803,0
26124,0.05294520393507491,0
26115,0.05294520393507491,0
17603,0.05293894739254531,0
20992,0.052937317305742776,0
13382,0.052935603408892785,0
12676,0.052923598438028956,0
22654,0.05292122400994299,0
8424,0.05290850972708564,0
17440,0.05289668143326093,21491
9230,0.052895993841524214,0
2084,0.052888603054498086,0
16795,0.05286225853766402,0
13144,0.05284622015988274,0
18927,0.052840698157195665,0
11122,0.0528363473351104,0
19324,0.05283447645463548,0
7404,0.052818294455238,0
23751,0.05281642832354796,0
18415,0.052816308432975634,0
4132,0.05280328282540508,0
15550,0.052788559748830434,0
4367,0.052786931789940095,0
1254,0.05278395107099997,0
8603,0.05277377346974771,0
12606,0.05277186571347995,0
19196,0.05276433419618604,0
18975,0.052751480724633,0
6026,0.05274685694127081,0
17664,0.05274476837215492,0
25963,0.05272244064631427,0
15322,0.052717120221995574,11961
6155,0.05269121804606481,0
23371,0.05268985661135778,0
896,0.05268828953563854,0
17530,0.052675576717449435,0
3721,0.052672117791320444,20784
24894,0.05266992821890501,0
2454,0.05266899767276396,0
11810,0.05266758690021255,0
6980,0.052663839753773284,0
3305,0.05263451985109,0
11830,0.05262734231570159,0
11982,0.05262515227723866,0
18243,0.05262050894547555,0
23894,0.052615742279052774,0
15137,0.052611898300653624,0
18443,0.05260639912522475,0
4856,0.052606271952749216,0
14293,0.052599275799073975,0
10279,0.052584930709799714,0
25271,0.05258373475123857,0
14175,0.05257734383596551,0
4229,0.05257139597776415,0
17709,0.052569624282644174,0
6304,0.052569347279705386,0
19290,0.052551554814430884,0
872,0.052551030651818854,0
23254,0.052551030651818854,10838
4923,0.05254701256105559,22913
16711,0.05253024310043853,0
8335,0.052524520406533166,0
22661,0.052484430715820096,0
9328,0.05248115722404607,0
17677,0.0524794966896897,0
5195,0.052469756159114846,22584
13110,0.05246751809741131,0
8972,0.05245909462410255,0
12386,0.05244766884461219,0
20280,0.052445627110093034,0
3204,0.05243863341820437,0
21683,0.05243842335015502,0
1808,0.052432879664099576,0
16152,0.05242855394332315,0
22347,0.05242855317339538,0
3768,0.05241859800921306,0
15593,0.05241472015312931,0
8797,0.05240172971726021,0
10041,0.052400262328561174,0
23501,0.05238803710584496,0
5333,0.05238673004449551,0
20110,0.052373309011677034,0
24233,0.05236568658587057,0
11471,0.05236145272153489,0
26067,0.05236145272153489,0
4576,0.052346276270782276,0
26995,0.052342684109388304,0
9076,0.052337868258536195,0
19336,0.05233365655917938,0
25007,0.05232445422555359,0
12241,0.052324342993845106,0
1062,0.05231038500624291,0
1700,0.05230246868450115,0
5297,0.052286053883912866,0
7066,0.05228167970600378,0
22941,0.052281106587998706,0
10135,0.05228096042173642,0
15714,0.0522761849614467,0
22558,0.052272493102052654,0
24447,0.052266703601692145,0
10567,0.052263205350338654,0
513,0.05226204354437242,0
19570,0.05225532539603792,0
5785,0.05225129403103051,11451
6872,0.05223671683359612,0
305,0.05223049849030747,0
3945,0.05223049849030747,0
28176,0.052217780564759876,0
9834,0.052214020490568315,0
7996,0.0522074976491681,0
16169,0.05220629203861371,0
3898,0.05220526951676399,0
27515,0.05220265606845031,0
18010,0.05220232261541171,0
24764,0.052202236400593516,0
9722,0.05219180468739796,0
6776,0.05218522456060389,0
3489,0.05218268816418103,0
20290,0.05218122668860564,0
25218,0.05218006234110147,0
26114,0.05217923346514488,0
3732,0.052173493330310294,0
9940,0.05216511880798336,14674
11868,0.05216256060147564,0
34,0.05216053893365627,0
25451,0.05215544954891446,0
14959,0.05214657944326434,0
1180,0.05213439262058942,0
11600,0.05212971856527351,0
13990,0.05211663122837836,0
12019,0.05210872087901536,0
20381,0.05210736823835726,0
19742,0.05210507745453943,0
19441,0.052102085540238735,0
20248,0.052100794108364705,0
20260,0.052100794108364705,0
24841,0.052081404021169474,0
9573,0.05207411755947122,0
13116,0.05206363279368525,0
9033,0.0520407156248859,0
7140,0.05203459539049643,0
20475,0.05203133018810873,0
19073,0.052007794926763225,0
11407,0.05200193394908243,0
7306,0.05198382035147985,0
19488,0.051980839645460825,0
17467,0.05197718312777335,0
5094,0.051973154277449383,0
3362,0.051972963464663714,0
4773,0.05197197740329878,0
22293,0.05196345841745681,0
5152,0.05195887912098485,0
9816,0.05195449533434362,0
4945,0.05194104191825009,9569
12350,0.05193734588881677,0
430,0.051937115179954606,0
15721,0.05193198370906068,0
5516,0.05192094566017244,9530
1203,0.051915852946024264,0
13234,0.05189676177218114,0
24342,0.05188719534576636,0
16656,0.05187858871451854,0
17482,0.051876621958491076,0
4925,0.05187244197255991,0
1678,0.051865268750707315,0
13551,0.05184516610812411,0
9955,0.051835586029560586,0
23856,0.051830919039695944,0
13461,0.05181160023215128,0
1873,0.05180352794590062,0
17502,0.05180205889635727,0
26082,0.05180193848635887,0
22292,0.05179972121211846,0
19616,0.05179678112464404,0
12394,0.05179204077012286,35087
15978,0.051763946662225564,0
18215,0.051755648451674074,0
4754,0.05175004404448604,0
9989,0.05174855015076068,0
17445,0.051743374416345335,0
8957,0.05174266820927828,0
502,0.051705196904793,0
12149,0.051690111827194886,0
5758,0.05168886994938879,0
22802,0.05167569083882684,0
5161,0.05167261052169165,0
1527,0.05166667317567733,0
16203,0.05165986877994555,0
20486,0.051652558201001286,0
3357,0.051646521912123856,0
14976,0.05164633658467219,0
15448,0.05164036936826577,0
18352,0.05163605320635378,0
3196,0.051633597130027825,0
26350,0.05163145501559239,0
2955,0.05163053702927309,0
946,0.05161351757383886,0
2589,0.051594118986080816,0
16493,0.05159402343452731,0
362,0.05158735176354886,0
10095,0.05158701855937573,0
228,0.05158029672068376,0
5547,0.05157754161046901,0
9867,0.051573296360160135,0
27986,0.051570021417185564,0
23032,0.051570021417185564,0
842,0.05156149470048068,0
2040,0.05155215767518425,0
16088,0.05155215767518425,0
23084,0.05154783013028085,0
9420,0.051547372949876186,0
10094,0.05154433435206387,0
4277,0.051539501645088616,0
5387,0.051537212093047007,3189
20615,0.05153447513149909,0
13934,0.05152080475505838,8512
7096,0.051512242761156256,0
24107,0.05149651864293555,10253
2121,0.05149062918165851,0
22611,0.05148999026741204,0
2402,0.051484858287887215,0
24443,0.05148155879134653,0
19047,0.05147907361865565,0
10486,0.051478299576915264,0
25428,0.05147615348657558,0
23382,0.05147435973110367,11961
10284,0.051470985522199725,0
15970,0.051469983182298784,0
11547,0.05145840324865022,0
15545,0.051458076941107295,0
5716,0.051455592959545965,0
15354,0.05145551261872857,3726
15566,0.05145501579015648,0
18987,0.051446190484190225,0
3774,0.05142235140918361,0
20978,0.05141736165807129,0
23657,0.051416386198777586,0
24311,0.051416257530155905,0
7965,0.051413410049108044,0
23882,0.051412619137441794,0
7004,0.051399161913685786,0
2279,0.051394480968005495,0
8249,0.05138775920074509,0
6827,0.051385364426108616,0
6342,0.05138112231340919,0
6877,0.051380320185373064,0
19331,0.051364649371401755,0
2905,0.05136215958076048,0
16500,0.051352852287165934,0
2463,0.051332031289175135,5960
17755,0.051328530884274054,0
20709,0.05132585906155734,0
22557,0.051318432722150004,0
8287,0.05131558147068341,0
28040,0.051311949543785186,0
3619,0.05131030689483137,5642
12881,0.05131030689483137,0
88,0.051308677313891056,0
16166,0.051302567489622086,0
8460,0.05129771845494555,0
16150,0.05129612666137507,0
20760,0.05129518024095745,6559
15271,0.05128871622326162,7855
28170,0.05128608206743859,0
7651,0.05128208248202786,0
4956,0.05127881375097163,0
22346,0.051278663522069924,0
12852,0.05127681711089286,0
13680,0.05127617144315436,0
11412,0.05127410163702858,0
27752,0.051269938566909146,0
4890,0.051263426900380715,0
3937,0.05125302316984073,9768
574,0.05125227997773851,0
14022,0.05123144978495268,0
1766,0.05120587154306946,0
26430,0.0511985341253051,0
26875,0.051197810853047976,0
8149,0.05119605541356076,0
8856,0.05119427358070395,0
3186,0.05119427358070395,0
21781,0.05118721129488618,0
18105,0.05118056408620469,24725
27512,0.051177935425100275,0
21534,0.0511767324809372,0
2488,0.051172562210543365,0
5344,0.05116480685855707,0
19566,0.05116080914750498,0
6625,0.05115059017590582,0
5976,0.051142982902785496,0
20205,0.05114289737019393,0
10484,0.051129125984308556,0
25404,0.05111810164158542,0
3211,0.0511169881872817,0
11668,0.051115967213169224,0
12929,0.0511159004408906,0
13759,0.051111923501881866,0
9769,0.051108688221773925,0
17836,0.051104541885236276,0
16778,0.0510928673704713,0
16785,0.05108834793615763,0
2373,0.05108039117564048,0
515,0.05107672816458361,0
8165,0.05107324287070805,0
2810,0.05106050947417854,5435
19905,0.051045869421441424,0
24104,0.05104408970318633,0
26611,0.05104317809212974,0
132,0.05103266520147182,0
15174,0.05102714232466721,0
62,0.051023850331747334,0
6317,0.05102157711691536,24470
23283,0.05101767298611426,0
385,0.05100834402826385,0
7010,0.051002420205254445,0
25618,0.050963920911174916,0
5811,0.05095951937405716,0
8967,0.05095863354603286,0
3725,0.05095172254324287,0
17702,0.05094255974455009,0
6538,0.05094106909887643,0
27032,0.05094050178190776,0
12664,0.05093483981997916,0
9322,0.05093483981997916,0
28129,0.05093483981997916,0
2908,0.0509315092336324,0
23883,0.05092011609651728,0
28166,0.050911903706938356,0
3283,0.0509115754750456,0
16536,0.05091116933864206,0
319,0.050906464178703696,0
13201,0.05090564606407757,0
24391,0.05088946420168994,0
8780,0.05088935392743374,12716
22982,0.050878192997374234,0
12970,0.05087614405845617,0
21642,0.050874214530495454,0
2767,0.05087401435643521,0
19102,0.05086019994779428,0
3942,0.05083965487053224,0
2618,0.05083092238893825,0
10023,0.05082461797691936,0
5666,0.050824456460695146,0
6092,0.05081495895131971,23838
21341,0.05081431817477541,0
14183,0.05081273298466408,0
22616,0.050808038518956426,0
17337,0.050802577317261954,0
5478,0.05080108058702678,0
12779,0.0507956013057723,0
384,0.05079264608762019,0
20584,0.050792464217973565,0
5910,0.050785926127673464,0
19136,0.05078408977933141,0
18183,0.05078009978535843,0
1468,0.050776608720507654,0
1295,0.050771051004812724,18746
3564,0.05077073445082456,0
11038,0.05076947208483824,0
23871,0.05076599202440334,0
25180,0.05076470915967323,0
25084,0.050762059530994864,0
15793,0.05075909238750164,0
13536,0.05074567388863475,0
8586,0.050738410617444774,0
15014,0.05073617359001801,0
14571,0.05073617359001801,0
4093,0.05072789284316683,0
4699,0.05072716909541867,0
15661,0.05072701424615216,0
22962,0.05072651999126559,0
